date,mean_equity,std_equity,weight_sum
2020-01-02,0.9999999999999998,2.2204460492503128e-16,33.50843225245989
2020-01-03,0.9937720059568682,0.004306991957873355,33.50843225245989
2020-01-06,0.9960299214112743,0.005664790545570339,33.50843225245989
2020-01-07,0.9946984026684906,0.006175239981548943,33.50843225245989
2020-01-08,0.9972058626513083,0.007836578484404902,33.50843225245989
2020-01-09,1.0021857966734344,0.008191052180939313,33.50843225245989
2020-01-10,1.0006123139050993,0.008814765126889777,33.50843225245989
2020-01-13,1.0052665961098872,0.009981456477332382,33.50843225245989
2020-01-14,1.0038811373452063,0.010049255610836982,33.50843225245989
2020-01-15,1.0057594549166078,0.009893807107117309,33.50843225245989
2020-01-16,1.0118154694151975,0.010516849982268593,33.50843225245989
2020-01-17,1.0137764418712114,0.010502804945266139,33.50843225245989
2020-01-21,1.0123783559199946,0.010437820848002722,33.50843225245989
2020-01-22,1.0124495967233267,0.010437018011631787,33.50843225245989
2020-01-23,1.0132154787955132,0.010314765508506173,33.50843225245989
2020-01-24,1.0069615958133236,0.012412037315235104,33.50843225245989
2020-01-27,0.9958431925004261,0.015695093170229095,33.50843225245989
2020-01-28,1.0025939062182443,0.01752408810847616,33.50843225245989
2020-01-29,1.002052982418063,0.017659488647324743,33.50843225245989
2020-01-30,1.00395406856645,0.01796507008594852,33.50843225245989
2020-01-31,0.9948704426083935,0.021725105526957354,33.50843225245989
2020-02-03,0.9995284692595579,0.023354692649048176,33.50843225245989
2020-02-04,1.0100538918042017,0.02713866256518015,33.50843225245989
2020-02-05,1.0204134431568948,0.02720132059641596,33.50843225245989
2020-02-06,1.022679980559757,0.027387042502374007,33.50843225245989
2020-02-07,1.0194589898743922,0.027840910949247736,33.50843225245989
2020-02-10,1.0242576155267284,0.02826323929502121,33.50843225245989
2020-02-11,1.0255144196860524,0.028378498065107154,33.50843225245989
2020-02-12,1.030223526812906,0.02894675127930354,33.50843225245989
2020-02-13,1.0294299780658143,0.029016942577707715,33.50843225245989
2020-02-14,1.0304198636087776,0.028874189615392846,33.50843225245989
2020-02-18,1.0280673805971159,0.028441757847870664,33.50843225245989
2020-02-19,1.0319438630816455,0.028377155292700126,33.50843225245989
2020-02-20,1.0286823440836415,0.028608527731954173,33.50843225245989
2020-02-21,1.0210995739547013,0.02994488151697516,33.50843225245989
2020-02-24,0.996936461449001,0.033394554775836034,33.50843225245989
2020-02-25,0.974528742063255,0.042087546125776046,33.50843225245989
2020-02-26,0.9718204732706369,0.042273546542429666,33.50843225245989
2020-02-27,0.942992443320097,0.05171775081214143,33.50843225245989
2020-02-28,0.9407777840151136,0.051911594456498775,33.50843225245989
2020-03-02,0.9734862955068914,0.057256748061837844,33.50843225245989
2020-03-03,0.9547164466793729,0.06074210345288258,33.50843225245989
2020-03-04,0.98331101881178,0.06219880401117683,33.50843225245989
2020-03-05,0.9636856071346372,0.0676131525412651,33.50843225245989
2020-03-06,0.953419615234407,0.07190281578922238,33.50843225245989
2020-03-09,0.8962158432261339,0.08675274623807962,33.50843225245989
2020-03-10,0.9270152251038891,0.10243198878482164,33.50843225245989
2020-03-11,0.9006629776341183,0.11309673874076497,33.50843225245989
2020-03-12,0.8497357332923199,0.1094165621554425,33.50843225245989
2020-03-13,0.9212965595340926,0.12036832534041088,33.50843225245989
2020-03-16,0.8770004185174066,0.14865016329269654,33.50843225245989
2020-03-17,0.9160845023665944,0.15013869598182714,33.50843225245989
2020-03-18,0.8831933939515615,0.1398253179540513,33.50843225245989
2020-03-19,0.8845664204387265,0.14002115811284999,33.50843225245989
2020-03-20,0.8587523190114125,0.134074471547319,33.50843225245989
2020-03-23,0.8417951724854891,0.13665942279514978,33.50843225245989
2020-03-24,0.9068014100600862,0.13247077514286343,33.50843225245989
2020-03-25,0.9153920558392554,0.13058380384726798,33.50843225245989
2020-03-26,0.9589864574206902,0.1416928410107685,33.50843225245989
2020-03-27,0.9401734916153446,0.1388936586335327,33.50843225245989
2020-03-30,0.961399566809389,0.13711039604978667,33.50843225245989
2020-03-31,0.9533941781586531,0.13661674442791846,33.50843225245989
2020-04-01,0.9315949154333287,0.1473103288555555,33.50843225245989
2020-04-02,0.9475730905521278,0.14628430435018863,33.50843225245989
2020-04-03,0.9362931782617084,0.1431754815003301,33.50843225245989
2020-04-06,0.9792879056259953,0.14531994750465982,33.50843225245989
2020-04-07,0.9797992384739769,0.14529923727825658,33.50843225245989
2020-04-08,1.0067391836025146,0.15280390756057752,33.50843225245989
2020-04-09,1.0174149776289731,0.1542481812527659,33.50843225245989
2020-04-13,1.0097711966847884,0.15320263624704578,33.50843225245989
2020-04-14,1.0338699209837692,0.15625146209289825,33.50843225245989
2020-04-15,1.0152480467567018,0.15302914265085668,33.50843225245989
2020-04-16,1.019344065737125,0.15331419169829297,33.50843225245989
2020-04-17,1.0409806963029613,0.15420390047571736,33.50843225245989
2020-04-20,1.0304292696606352,0.15261801815483944,33.50843225245989
2020-04-21,1.0124002236423002,0.1537268353808652,33.50843225245989
2020-04-22,1.0304635402213949,0.15646590152360998,33.50843225245989
2020-04-23,1.0304286022825788,0.1564744447881931,33.50843225245989
2020-04-24,1.041434060690955,0.15713340261400813,33.50843225245989
2020-04-27,1.0524101897913458,0.15883838825889618,33.50843225245989
2020-04-28,1.0485462882893122,0.1584492319931295,33.50843225245989
2020-04-29,1.0724626969970812,0.16282160727152598,33.50843225245989
2020-04-30,1.066524170462848,0.1629113877976488,33.50843225245989
2020-05-01,1.0524139244397615,0.16981528108553468,33.50843225245989
2020-05-04,1.0544510931137192,0.17013427974929765,33.50843225245989
2020-05-05,1.061328890667313,0.17074712713708384,33.50843225245989
2020-05-06,1.057104456756591,0.17170610230180933,33.50843225245989
2020-05-07,1.0677540737826252,0.1728737394253612,33.50843225245989
2020-05-08,1.0807329340897298,0.17362783753854377,33.50843225245989
2020-05-11,1.0808098645937525,0.1735962818591983,33.50843225245989
2020-05-12,1.067206137989173,0.17287067097843595,33.50843225245989
2020-05-13,1.0590863886126263,0.17733425579351486,33.50843225245989
2020-05-14,1.0652127560101468,0.17473737300795844,33.50843225245989
2020-05-15,1.0687656623340782,0.17575458005563088,33.50843225245989
2020-05-18,1.0944421413981624,0.17585010542146773,33.50843225245989
2020-05-19,1.0859010102506654,0.17527652960990442,33.50843225245989
2020-05-20,1.0975991072760416,0.17434346366528317,33.50843225245989
2020-05-21,1.091945114441699,0.17344516052708636,33.50843225245989
2020-05-22,1.0933871109086881,0.17360117498021027,33.50843225245989
2020-05-26,1.1024767165517197,0.17496630718521378,33.50843225245989
2020-05-27,1.1153952346975877,0.17703798997696993,33.50843225245989
2020-05-28,1.114116251823751,0.17731693276072366,33.50843225245989
2020-05-29,1.1168003369557664,0.17740217317113388,33.50843225245989
2020-06-01,1.1199150419381312,0.17813711923388234,33.50843225245989
2020-06-02,1.1279587750810183,0.1792314257732532,33.50843225245989
2020-06-03,1.1376582141427432,0.18044086922814795,33.50843225245989
2020-06-04,1.1354732379185282,0.18022363193929913,33.50843225245989
2020-06-05,1.1585065855637156,0.1890339919641301,33.50843225245989
2020-06-08,1.1647564116764857,0.18897659115774124,33.50843225245989
2020-06-09,1.160396553610892,0.18829215604960398,33.50843225245989
2020-06-10,1.156139637485925,0.18754018975182377,33.50843225245989
2020-06-11,1.1103468482657233,0.1684558895854715,33.50843225245989
2020-06-12,1.118414887528852,0.1676212085292022,33.50843225245989
2020-06-15,1.1249478598663798,0.17031668305170503,33.50843225245989
2020-06-16,1.1398305059713212,0.1734725356781535,33.50843225245989
2020-06-17,1.1364918189774302,0.1730239967629389,33.50843225245989
2020-06-18,1.1368234553771148,0.1730586837112299,33.50843225245989
2020-06-19,1.1321332753645708,0.17221242301993683,33.50843225245989
2020-06-22,1.1378785913167926,0.17388863393888424,33.50843225245989
2020-06-23,1.1416369317652793,0.1742612371610715,33.50843225245989
2020-06-24,1.1244030633189968,0.17438055102604233,33.50843225245989
2020-06-25,1.1325038683666064,0.1751251667809523,33.50843225245989
2020-06-26,1.1097160843989573,0.1700698934161916,33.50843225245989
2020-06-29,1.120045029707092,0.17049207090778812,33.50843225245989
2020-06-30,1.132008815300617,0.1722201981218323,33.50843225245989
2020-07-01,1.1378430155871924,0.17286146798219085,33.50843225245989
2020-07-02,1.1418671104458027,0.1726704034541346,33.50843225245989
2020-07-06,1.1569607215970041,0.17715424458032758,33.50843225245989
2020-07-07,1.1498891689188413,0.17642647479855134,33.50843225245989
2020-07-08,1.1569773872415443,0.17832997412615997,33.50843225245989
2020-07-09,1.152339601996751,0.1778909267713703,33.50843225245989
2020-07-10,1.159969959510151,0.17882869862329961,33.50843225245989
2020-07-13,1.1530594676524615,0.1794749478871628,33.50843225245989
2020-07-14,1.1617200236431318,0.1803925196968131,33.50843225245989
2020-07-15,1.1690811697520225,0.18236000467244193,33.50843225245989
2020-07-16,1.1665110617557684,0.182345652229468,33.50843225245989
2020-07-17,1.1692659500980631,0.18300091868731339,33.50843225245989
2020-07-20,1.1754784891727648,0.18393688374104974,33.50843225245989
2020-07-21,1.1775396047554683,0.18455821505773148,33.50843225245989
2020-07-22,1.181685553633655,0.18525409365873854,33.50843225245989
2020-07-23,1.1720807793765606,0.1834546572624767,33.50843225245989
2020-07-24,1.165997893728059,0.1831893531206751,33.50843225245989
2020-07-27,1.1717915177318217,0.18318240594812124,33.50843225245989
2020-07-28,1.165725834973795,0.1815289628582348,33.50843225245989
2020-07-29,1.177141489941229,0.1834585855718625,33.50843225245989
2020-07-30,1.1730974848347122,0.18259985248418784,33.50843225245989
